,gps_e,gps_n,pf_e,pf_n,pf_theta,diff_e,diff_n,diff_sum,error
125,743120.3519993633,3398293.6448428375,743125.1331689528,3398291.2904404188,2.39880634342225,22.85958264348781,5.543210749246412,28.40279339273422,5.329427116748499
126,743119.3731402697,3398294.5928082676,743124.1389328857,3398292.220694258,2.409456569332419,22.71277925930093,5.626924874965385,28.339704134266317,5.323504873132579
127,743118.4232854211,3398295.5423081834,743123.4146554585,3398292.7771353126,2.4346675058463854,24.913774850562916,7.646181005572573,32.55995585613549,5.706133178969405
128,743117.407237798,3398296.4854806773,743122.368282769,3398293.783257709,2.4340131627868784,24.61196720444548,7.302008971227802,31.913976175673284,5.649245628902436
129,743116.4122483339,3398297.43512175,,,0.0,,,,
130,743115.4040617248,3398298.3860139567,,,0.0,,,,
131,743114.3486804683,3398299.333384776,,,0.0,,,,
132,743113.3354842521,3398300.2955796374,,,0.0,,,,
133,743112.2562861585,3398301.251890507,,,0.0,,,,
134,743111.2032192164,3398302.2203118633,,,0.0,,,,
135,743110.1399890404,3398303.1940046526,743115.616947345,3398299.7733189985,2.436373237537378,29.99707226952963,11.701090343757977,41.69816261328761,6.457411448350462
136,743109.029304947,3398304.1657715323,743112.5627568254,3398301.6626950325,2.4225416103696498,12.485282176610173,6.265391963819373,18.750674140429545,4.330204861254205
137,743107.968560399,3398305.1558954976,743111.3467005843,3398302.4126328393,2.419638776786442,11.411831111276205,7.525490012759756,18.93732112403596,4.351703244022501
138,743106.8410932375,3398306.141410588,743110.427648014,3398303.4478932777,2.423325672171429,12.86337516503523,7.25503549969622,20.11841066473145,4.485355132509738
139,743105.7427291087,3398307.13987823,743109.3892693694,3398304.6116054845,2.4290838917388653,13.29725587332406,6.392163076473261,19.68941894979732,4.437276073200463
140,743104.6365872967,3398308.145711679,743108.7777393231,3398305.3231212148,2.445759648253729,17.149140105463466,7.967016928933905,25.11615703439737,5.011602242237244
141,743103.482282151,3398309.152366761,743108.5305274032,3398305.678517503,2.459637493451201,25.48478012662719,12.067628666750899,37.55240879337809,6.128002022958062
142,743102.3787047374,3398310.1701649926,743108.035151908,3398305.975559133,2.4576261256078356,31.99539459437156,17.594718316234385,49.590112910605946,7.042024773501294
143,743101.2124661343,3398311.1883277106,743104.9990420716,3398308.7554852194,2.440537169879399,14.338157328896973,5.918722586961976,20.25687991585895,4.500764370177465
144,743100.0747686513,3398312.213696516,743103.6919488639,3398309.705964414,2.44791021534588,13.083992690668666,6.288720296312961,19.372712986981625,4.401444420526246
145,743098.9296719434,3398313.2445026236,743102.3639887143,3398310.687401415,2.455871288826679,11.794531682693377,6.538766591620055,18.33329827431343,4.281740098874923
146,743097.7373296409,3398314.277003473,743101.7501921812,3398311.260479133,2.460730065719161,16.10306576747007,9.09941909396978,25.20248486143985,5.020207651227173
147,743096.5964593187,3398315.319321249,743101.2222512765,3398311.8587676897,2.458755584189666,21.397951237168517,11.97543093799265,33.37338217516117,5.776969982193188
148,743095.3909490133,3398316.363637585,743100.7347937039,3398312.079858584,2.460909387038584,28.55667607717856,18.350762532228092,46.907438609406654,6.8489005401894
149,743094.2179988208,3398317.414114508,743099.4696768146,3398313.4665631475,2.4520209034256832,27.580121750578133,15.583161742631354,43.16328349320949,6.569876977022438
150,743093.0394223398,3398318.469603957,,,0.0,,,,
151,743091.8157445211,3398319.5286962837,,,0.0,,,,
152,743090.6446286511,3398320.5957964137,,,0.0,,,,
153,743089.4120423446,3398321.668840998,,,0.0,,,,
154,743088.2091977545,3398322.74436652,,,0.0,,,,
155,743087.0007261909,3398323.8239489365,,,0.0,,,,
156,743085.7506823353,3398324.90801476,743089.1855896811,3398321.9728516084,2.4222977578301115,11.798588474228941,8.61518272576378,20.413771199992723,4.518160156523087
157,743084.5485754745,3398325.9953605738,743087.826734259,3398323.2350638504,2.426227912183538,10.74632501636,7.619238000879921,18.36556301723992,4.285506156481393
158,743083.2871952374,3398327.0901985923,743086.9426596899,3398323.990055486,2.4269782583516397,13.362420364039158,9.610887278848857,22.973307642888017,4.793047844836104
159,743082.0539289851,3398328.1844847,743086.1207072701,3398324.9357536547,2.431888150526082,16.53868561904839,10.554253406112934,27.092939025161325,5.205087801868603
160,743080.8067271814,3398329.2850417206,743085.6216270997,3398326.000354938,2.436595183168587,23.18326122299519,10.789167258455723,33.97242848145091,5.828587177134001
161,743079.5315332642,3398330.394599317,743084.0150361545,3398327.7122741193,2.426507624948964,20.101798167620796,7.194868467017945,27.29666663463874,5.224621195324953
162,743078.2985379309,3398331.499636239,743082.3341504985,3398329.124759497,2.41116722147054,16.28616879545425,5.640039538673979,21.926208334128226,4.682542934573929
163,743077.0108888344,3398332.616144066,743081.0309438016,3398330.1401425805,2.4286290806413318,16.160841939784216,6.130583357270571,22.291425297054786,4.721379596797401
164,743075.7508778719,3398333.729454786,743080.1053089299,3398330.79295725,2.4453441107087754,18.961069839287273,8.623017779064547,27.58408761835182,5.252055561239982
165,743074.487508815,3398334.845194947,743079.2198049285,3398331.5598812257,2.463460083069361,22.394626505912424,10.793286247234223,33.18791275314665,5.760895134711848
166,743073.1873872997,3398335.9694275884,743078.0578593295,3398332.4407168725,2.4643316415386423,23.721497792896898,12.45179931677821,36.173297109675104,6.014424087946834
167,743071.9308545091,3398337.0937941424,743076.4205692697,3398334.380470452,2.423584323769714,20.157538631245384,7.362125449226981,27.519664080472364,5.245918802314077
168,743070.6222393601,3398338.22943153,743074.5536906848,3398336.092346285,2.4102709811680736,15.456309518664106,4.567133344357752,20.02344286302186,4.474756179170197
169,743069.3402483959,3398339.361306477,743073.5101723146,3398336.869544372,2.420852785502246,17.3882654875043,6.208878387464852,23.59714387496915,4.857689149685182
170,743068.0552141239,3398340.496496137,743072.6587889532,3398337.6386690508,2.436499629379556,21.19290120889532,8.167175656146153,29.360076865041474,5.418493966504113
171,743066.7356882131,3398341.6398936855,743071.5361169387,3398338.4962543263,2.438256647780515,23.044115949049363,9.882468420444381,32.926584369493746,5.73816907815496
172,743065.457950768,3398342.781111566,743070.0176970932,3398340.172111618,2.422280078756865,20.791286550620413,6.80688072875427,27.59816727937468,5.253395785525271
173,743064.1314695111,3398343.9369817777,,,0.0,,,,
174,743062.8295074534,3398345.0864333287,,,0.0,,,,
175,743061.5251807079,3398346.238801704,,,0.0,,,,
176,743060.1896393108,3398347.4035070655,,,0.0,,,,
177,743058.8938629016,3398348.557799592,743064.8039776438,3398344.3393124505,2.4151813598624727,34.92945626636478,17.795633764299254,52.725090030664035,7.261204447656327
178,743057.5538872986,3398349.7271313923,743064.7144067836,3398345.255496803,2.3693868553004775,51.27303929524551,19.995515898754324,71.26855519399983,8.442070551351714
179,743056.2383836968,3398350.888183858,743063.2305831086,3398346.7103291927,2.368445312620504,48.89085261505535,17.45446960260925,66.3453222176646,8.145263790551207
180,743054.9200860535,3398352.050412986,743060.7777878831,3398348.416499149,2.441672555853236,34.31267072354077,13.205329774068481,47.51800049760925,6.893330145699482
181,743053.571178345,3398353.223908034,743058.9891492326,3398349.7664665543,2.4574411801154916,29.35440853907769,11.953901586926113,41.3083101260038,6.427154123405148
182,743052.2657596454,3398354.384181769,743057.7595418812,3398350.8029823285,2.450494325001918,30.181643254118526,12.824989433636425,43.00663268775495,6.5579442425012235
183,743050.9255507239,3398355.554025555,743057.949303292,3398351.2970936443,2.417181692353294,49.33310013728459,18.121469292821033,67.45456943010562,8.21307308077224
184,743049.6012979078,3398356.7220350695,743056.7044610874,3398352.5391083187,2.420520596947537,50.45492715591479,17.49687620207218,67.95180335798696,8.243288382556258
185,743048.2830186569,3398357.8933824818,743055.024228314,3398353.9468076164,2.4228941709901495,45.443907641845094,15.575453168007442,61.019360809852536,7.811489026418237
186,743046.9356200821,3398359.0771917994,743052.0736532955,3398356.1042185347,2.4437524278729432,26.399385302444664,8.838570032940979,35.23795533538564,5.936156613111352
187,743045.6361190848,3398360.2403636468,743050.7592336816,3398357.216235655,2.443834973077794,26.24630317214508,9.145350111211956,35.39165328335704,5.949088441379657
188,743044.2806191727,3398361.431066777,743049.9944251972,3398357.8364290902,2.445700676552739,32.64757928583792,12.921420099739327,45.56899938557725,6.750481418800977
189,743042.9774525255,3398362.5994248283,743049.4006478554,3398358.2246771255,2.442731113740716,41.257438245330036,19.1384174636079,60.39585570893794,7.771477060954239
190,743041.6751681237,3398363.7692493205,743048.2319249837,3398359.349472704,2.447938076383028,42.99106052108485,19.534425340803583,62.52548586188843,7.907305853569118
191,743040.346373383,3398364.9516463997,743045.4060411948,3398361.888226877,2.4450684733037917,25.600238366224715,9.384539172167297,34.98477753839201,5.914793110362527
192,743039.0644343072,3398366.1101281242,,,0.0,,,,
193,743037.7480950862,3398367.2895529335,,,0.0,,,,
194,743036.4622356142,3398368.4536283347,,,0.0,,,,
195,743035.1823520107,3398369.616005272,,,0.0,,,,
196,743033.8823637393,3398370.7919520116,,,0.0,,,,
197,743032.6235528607,3398371.9433900304,,,0.0,,,,
198,743031.33435895,3398373.1138216224,743036.2745268884,3398368.6895316322,2.4323802422946468,24.40525925919102,19.57434191752986,43.97960117672088,6.631711783297045
199,743030.0726141434,3398374.267698818,743035.2771873556,3398369.7354166,2.4274377404095997,27.087582321060957,20.541582102433274,47.62916442349423,6.901388586617496
200,743028.8163007848,3398375.4182897387,743034.3898709227,3398370.812842409,2.4255198986604407,31.064684081460697,21.21014510554277,52.27482918700347,7.230133414191156
201,743027.5420881753,3398376.580666587,743033.6968997503,3398372.008595578,2.4064131790862957,37.881705523274626,20.903833314223714,58.785538837498336,7.6671728060282
202,743026.3051438667,3398377.720641622,743032.717453486,3398373.562438949,2.3958664730622323,41.11771465460424,17.290649468437756,58.408364123042,7.6425364979856
203,743025.0359206866,3398378.8874447984,743031.0836453709,3398375.1932983203,2.3904385690400893,36.5749738577099,13.64671820153292,50.22169205924282,7.086726469904339
204,743023.7984493049,3398380.024102214,743029.6295806675,3398376.5341854882,2.383774195816535,34.00209296776993,12.179518751272566,46.1816117190425,6.795705387893335
205,743022.561113304,3398381.1567595243,743028.6880833908,3398377.4385141977,2.4007595926431677,37.53976244489498,13.825348308346696,51.36511075324168,7.1669457060341735
206,743021.3108670462,3398382.3016771954,743027.3904385043,3398378.3835296463,2.421337922766108,36.96118911348019,15.351880215994598,52.313069329474786,7.232777428448547
207,743020.0836324195,3398383.4130746005,743026.7367375913,3398379.073708463,2.4082961809331103,44.26380842787006,18.83009847541839,63.09390690328845,7.943167309284656
208,743018.839524195,3398384.5412400505,743025.4230464133,3398380.3344410146,2.3997224639118313,43.34276480011321,17.69715812838094,61.03992292849415,7.812805061467626
209,743017.6103657876,3398385.6489008283,743023.5662347015,3398381.9301889525,2.4209036802396646,35.472374519661486,13.828818015548755,49.30119253521024,7.021480793622542
210,743016.3835932286,3398386.749771355,743022.165852485,3398383.115562831,2.4292765981780486,33.43452210760075,13.2074715968883,46.64199370448905,6.829494395962929
211,743015.1460950226,3398387.859077509,743021.1288720724,3398383.8713830346,2.4388380573236432,35.79362122858766,15.901707221182743,51.6953284497704,7.189946345402753
212,743013.932816169,3398388.945609186,743020.3318566228,3398384.510236985,2.439806804232006,40.94771872980992,19.672526559580806,60.62024528939072,7.785900416097725
213,743012.7050845036,3398390.0464842077,743019.1068106856,3398385.8225106373,2.420195693521099,40.98209810889606,17.84195272336622,58.82405083226228,7.669683880855995
214,743011.4928747505,3398391.1341250604,743018.3417406479,3398386.702399124,2.4076783126896903,46.90696408049634,19.64019477603533,66.54715885653167,8.157644197716131
215,743010.2847002978,3398392.218034802,743016.5294480211,3398388.3713964648,2.40707343466654,38.99687412811429,14.796626497550271,53.793500625664564,7.334405267345442
216,743009.0686515025,3398393.3096440053,,,0.0,,,,
217,743007.8693998281,3398394.3888743594,,,0.0,,,,
218,743006.6651333872,3398395.470754969,,,0.0,,,,
219,743005.4648216674,3398396.552466861,743012.7898867145,3398391.743216947,2.4012844432754474,53.65657794469911,23.128884733246863,76.78546267794597,8.762731462160984
220,743004.2647944891,3398397.6354250326,743012.7208653643,3398392.3594724904,2.410109611189816,71.50513464584616,27.835675227553867,99.34080987340002,9.966985997451788
221,743003.0626122706,3398398.7218987946,743011.549373225,3398393.4238703847,2.411469568657509,72.02511149666307,28.06910503260246,100.09421652926554,10.004709717391382
222,743001.860727774,3398399.807062197,743010.331167525,3398394.50017104,2.41603574406233,71.74834957617536,28.16309375039979,99.91144332657515,9.995571185608911
223,743000.6544093399,3398400.891892983,743007.446186752,3398396.3382620024,2.4410378105693407,46.128240414939285,20.735555108053887,66.86379552299317,8.177028526487673
224,742999.4487339249,3398401.980870853,743006.2913287814,3398397.191112051,2.452143413679466,46.821104370374506,22.941789385087706,69.76289375546222,8.352418437522285
225,742998.2439362933,3398403.0734845675,743006.0276751112,3398397.7167220744,2.4480965368538317,60.58658998533331,28.694904406724802,89.28149439205811,9.448888526808753
226,742997.039636947,3398404.1677626357,743004.9043169069,3398398.8233123887,2.4529747707324736,61.85319087246902,28.56314844274765,90.41633931521667,9.508750670577953
227,742995.8276939248,3398405.264476544,743004.0336282931,3398399.6008207416,2.4573354212806175,67.33735885695825,32.076997050410014,99.41435590736826,9.97067479699184
228,742994.6200301169,3398406.364438323,743000.4398059754,3398402.199207611,2.4177856418645116,33.86979104370022,17.349146883538662,51.21893792723888,7.156740733548959
229,742993.401059887,3398407.462000816,742999.0043108278,3398403.254461955,2.417610916370806,31.39642110553112,17.703383269481797,49.09980437501292,7.007125257551268
230,742992.1755004589,3398408.5627461756,742998.3977311401,3398403.573390272,2.447178882284535,38.71615465029319,24.893672332633603,63.60982698292679,7.975576905962778
231,742990.9480303585,3398409.66804577,742997.4748925861,3398404.2196345096,2.44607527475129,42.59993053795095,29.685185260991783,72.28511579894273,8.502065384301789
232,742989.71380899,3398410.766916676,742996.753049362,3398405.283559203,2.4150288634609183,49.55090501504751,30.067209174631078,79.6181141896786,8.922898306586184
233,742988.4846497355,3398411.8669869485,742995.6288414894,3398406.4710832466,2.407118923516016,51.03947581698053,29.115776760113214,80.15525257709373,8.95294658629737
234,742987.2452834056,3398412.967368885,,,0.0,,,,
235,742986.0010013697,3398414.0689828126,,,0.0,,,,
236,742984.7573901417,3398415.17154183,,,0.0,,,,
237,742983.5034078475,3398416.272781666,,,0.0,,,,
238,742982.2548397274,3398417.378405634,,,0.0,,,,
239,742980.9976452873,3398418.4825432603,,,0.0,,,,
240,742979.7370062342,3398419.5870163566,742985.2641372338,3398415.3315495453,2.4502756645495256,30.549177086765575,18.10899778257733,48.6581748693429,6.97554118827657
241,742978.4788316899,3398420.6940505975,742984.1328345047,3398416.2943831747,2.445838064414508,31.967747829613764,19.357073430832507,51.32482126044627,7.164134369234449
242,742977.2122305696,3398421.800636124,742983.0389715403,3398417.2055686377,2.4463230189455363,33.950910339851596,21.11464520242869,55.065555542280286,7.420616924641798
243,742975.9513727503,3398422.909882772,742982.0029740206,3398418.0611006124,2.449426057102158,36.62187793365235,23.51068842919999,60.132566362852344,7.7545190929452446
244,742974.6834411379,3398424.0200543385,742981.4978963694,3398419.0735183237,2.4436302953469617,46.43680010259812,24.46821854559329,70.90501864819142,8.420511780657481
245,742973.4126322209,3398425.1321238694,742980.0827406858,3398420.41976058,2.448637642059494,44.49034693347391,22.20636776943278,66.69671470290669,8.166805660899902
246,742972.1443274335,3398426.248950793,742978.2265214724,3398421.8035526895,2.450163428518725,36.993084326826015,19.761564298119236,56.75464862494525,7.5335681204158
247,742970.86836166,3398427.3610847583,742976.9203535613,3398422.9156959136,2.4528266488897263,36.62660597272341,19.761481980604476,56.38808795332788,7.509200220617898
248,742969.597347045,3398428.474389753,742975.7755501239,3398423.879712001,2.453506828019092,38.17019328435382,21.11106364365656,59.28125692801038,7.699432247121237
249,742968.3220232902,3398429.589741126,742974.8416403125,3398424.765903816,2.452110247780435,42.505406116785686,23.269406394078942,65.77481251086462,8.11016723075823
250,742967.0461653519,3398430.707999075,742974.1864976796,3398425.407010277,2.4506801353767145,50.98434574985454,28.100482236836584,79.08482798669112,8.892965084081412
251,742965.7732733563,3398431.829346061,742972.5192484612,3398426.920750473,2.4411084537659264,45.5081801169494,24.094310647104752,69.60249076405415,8.342810723254733
252,742964.4945335912,3398432.948727175,742970.5994298791,3398428.383988156,2.4492673303650068,37.26975868600866,20.836842312898707,58.10660099890737,7.622768591457264
253,742963.2221414668,3398434.072668491,742969.1969599643,3398429.440926643,2.4566326968256718,35.69845607862918,21.453032545059457,57.151488623688635,7.55986035741988
254,742961.9481222465,3398435.1965214866,742967.9324145325,3398430.209501556,2.4767767298510304,35.81175416406989,24.87036778720958,60.68212195127947,7.789873038200268
255,742960.6749958886,3398436.3223577044,742966.6565290774,3398431.06985228,2.4830127061291196,35.77873928917661,27.58881323369238,63.36755252286899,7.9603738934090895
256,742959.4040065515,3398437.451419178,,,0.0,,,,
257,742958.1273295701,3398438.577356159,,,0.0,,,,
258,742956.8581619516,3398439.7117537544,,,0.0,,,,
259,742955.5821102717,3398440.8386865864,,,0.0,,,,
260,742954.3042340977,3398441.964390218,,,0.0,,,,
261,742953.0303122468,3398443.095865481,742960.6481874461,3398436.5811750335,2.436356067099543,58.032022552099434,42.44119162803369,100.47321418013313,10.023632783583661
262,742951.7464888607,3398444.2111813105,742959.7271639968,3398437.0909395167,2.4421304321008788,63.6911756277795,50.69784320223136,114.38901883001085,10.695280212785958
263,742950.4726508891,3398445.337983924,742958.3851872755,3398438.0952008935,2.4383100781044926,62.60823206611127,52.457906026827025,115.0661380929383,10.726888556004406
264,742949.1924697219,3398446.454131376,742957.0458074355,3398439.1094979094,2.440102143087111,61.674913244380825,53.943640758173665,115.61855400255449,10.752606846832748
265,742947.9120117757,3398447.5706859455,742955.0860118194,3398441.272464322,2.4181026087637556,51.466276628029604,39.66759561903818,91.13387224706779,9.546406247749347
266,742946.6373058632,3398448.6983991177,742954.048451699,3398442.5631264695,2.4001352702543772,54.92508259898635,37.64157046757301,92.56665306655935,9.621156534770618
267,742945.35783231,3398449.809939813,742952.8772195528,3398443.888547044,2.3946622964360427,56.54118450618332,35.062892325797065,91.6040768319804,9.571001871903505
268,742944.0852956822,3398450.9295924124,742952.8620338337,3398444.1577163576,2.4118454187173612,77.03113258102559,45.858305301789606,122.8894378828152,11.085550860593948
269,742942.8105047999,3398452.0433312897,742951.89823552,3398445.4138768413,2.380720444663413,82.58684964027049,43.949666282794,126.53651592306448,11.248845092855731
270,742941.5375363523,3398453.1564399875,742950.8055098274,3398446.7099469895,2.3673193192962994,85.89533233623624,41.557271972353476,127.45260430858971,11.289490879069335
271,742940.2701829843,3398454.2749187937,742948.2883437106,3398449.1063476796,2.3774861881914893,64.29090143266733,26.714127361244685,91.005028793912,9.539655590948344
272,742938.9983678531,3398455.3864008575,742946.9953120991,3398450.388872768,2.3666848739809403,63.95111727361248,24.975287007101173,88.92640428071365,9.430079760039872
273,742937.7323624089,3398456.505504433,742946.131172564,3398451.1710388125,2.3728785339603293,70.54001202153921,28.45652345708179,98.996535478621,9.949700270793135
274,742936.4649629504,3398457.6201342614,742945.8564722867,3398451.65716765,2.3645677583405327,88.20044761386619,35.55697081116208,123.75741842502828,11.12463115905549
275,742935.1979205655,3398458.7337908396,742944.7041893825,3398452.788338234,2.382308308537211,90.36914682106831,35.34840668275036,125.71755350381866,11.21238393490959
276,742933.9321314798,3398459.8492838205,,,0.0,,,,
277,742932.6645767201,3398460.959958888,,,0.0,,,,
278,742931.4024092803,3398462.0762055316,,,0.0,,,,
279,742930.1374417981,3398463.1879724627,,,0.0,,,,
280,742928.8739597837,3398464.2992049004,,,0.0,,,,
281,742927.6174991943,3398465.4138246784,,,0.0,,,,
282,742926.3505007956,3398466.5266050063,742932.5037562653,3398460.986892064,2.445604495095091,37.86255287454879,30.68841948203767,68.55097235658646,8.279551458659247
283,742925.0926588917,3398467.6421236005,742930.7844841926,3398462.0925302524,2.45634597277785,32.39687525620164,30.79798632878827,63.19486158498991,7.949519582024433
284,742923.828284864,3398468.7612654683,742930.48033644,3398463.2712752433,2.426340654489381,44.24979017061512,30.13999267127383,74.38978284188894,8.624951179101766
285,742922.5632924885,3398469.886049738,742929.5092344291,3398463.9468820114,2.424303658083701,48.24610944285959,35.27371328688385,83.51982272974344,9.13891802839611
286,742921.2996459599,3398471.0154877165,742928.312160396,3398464.7461253465,2.4190219920355505,49.17535871723785,39.30490452659666,88.48026324383451,9.406394805866618
287,742920.0277398262,3398472.1459788033,742927.2402428706,3398465.3936246964,2.42317818016281,52.020200165484525,45.59428598450775,97.61448614999227,9.88000435981646
288,742918.7668294117,3398473.278810666,742924.9552758469,3398466.841281569,2.454185469915881,38.29686928067165,41.44178087273292,79.73865015340456,8.929650057723682
289,742917.49575915,3398474.4177665515,742923.6584458528,3398467.8550221864,2.4283388349703214,37.978707396810336,43.06961360130713,81.04832099811748,9.002684099651475
290,742916.222098969,3398475.5607189494,742922.7605473966,3398468.8852542765,2.4194580356859374,42.75130784000547,44.56182860004098,87.31313644004645,9.344149851112537
291,742914.9553138493,3398476.7056348515,742922.2027109774,3398469.766926901,2.4129949502110613,52.524765133020445,48.14566802267865,100.6704331556991,10.03346566026411
292,742913.6770794073,3398477.854476102,742920.9981892195,3398470.7104220106,2.4120197366676903,53.59864888289215,51.037508862785245,104.6361577456774,10.229181675269894
293,742912.4048449317,3398479.002523343,742919.6926360106,3398471.606723903,2.419883259505747,53.11189880984356,54.69784935472366,107.80974816456722,10.383147314979558
294,742911.1262789993,3398480.1532169497,742917.364430443,3398473.4458245127,2.4123422594410435,38.91453343544653,44.98911330282306,83.90364673826959,9.1598933802894
295,742909.8471202868,3398481.3074356737,742915.9569780616,3398474.6779566403,2.4130481286869307,37.330362028348496,43.949992254380675,81.28035428272918,9.015561784089174
296,742908.5762097806,3398482.468039646,742914.9811662803,3398475.7968493276,2.4044928481104404,41.02346776300712,44.50478026145644,85.52824802446355,9.248148356534056
297,742907.2895479721,3398483.6194804036,,,0.0,,,,
298,742906.0072618386,3398484.779775792,,,0.0,,,,
299,742904.7232528989,3398485.9353317297,,,0.0,,,,
300,742903.4398493541,3398487.089790896,,,0.0,,,,
301,742902.1637346762,3398488.2456805357,,,0.0,,,,
302,742900.8757236092,3398489.398615277,,,0.0,,,,
303,742899.5970962198,3398490.5629973235,742908.3907281297,3398483.9497713926,2.381226544769873,77.32796216647363,43.73475721228236,121.06271937875599,11.002850511515458
304,742898.3126098065,3398491.7199894697,742907.5979088481,3398484.5945211328,2.388564919181244,86.21677829084766,50.7722990212627,136.98907731211034,11.704233307317073
305,742897.026526079,3398492.8755767704,742906.3575489897,3398485.759063211,2.3860141284339758,87.06798855921215,50.64476524389595,137.71275380310811,11.73510774569659
306,742895.7428033159,3398494.036331453,742902.3253946621,3398488.3911895393,2.363834750245474,43.330508831491315,31.867627224181756,75.19813605567307,8.671685883129824
307,742894.4552050263,3398495.1839040336,742901.1242171124,3398489.62697314,2.3558543120827227,44.47572220477073,30.87948095587333,75.35520316064407,8.680737477924561
308,742893.1739066466,3398496.339135014,742900.3426701268,3398490.557080228,2.361674533812095,51.39116983599011,33.43215754951637,84.82332738550647,9.20995805557802
309,742891.891078652,3398497.4899666733,742899.566989927,3398491.59353509,2.3672239219540323,58.91961390123368,34.76790541825383,93.6875193194875,9.67923133928968
310,742890.6112828673,3398498.6389815942,742898.221978152,3398492.5798111474,2.384799866950539,57.92268271794438,36.71354650366877,94.63622922161315,9.72811539927509
311,742889.3394158871,3398499.7897513793,742896.2955648539,3398494.018502909,2.374715694943015,48.3880084482797,33.30730890317598,81.69531735145569,9.038546196787163
312,742888.0585066329,3398500.9317679233,742894.7621160328,3398495.4223166993,2.3881926893450536,44.93837898571377,30.354052789668014,75.29243177538179,8.677121168646995
313,742886.7845084481,3398502.0860023457,742893.8298110581,3398496.428169103,2.3758399676217326,49.63628886688801,32.011077003207284,81.64736587009529,9.03589319713858
314,742885.5078354308,3398503.2282440555,742892.6456880034,3398497.5070334575,2.3621204728488836,50.94893934821742,32.73225070683109,83.68119005504852,9.147742347434612
315,742884.2349756846,3398504.370649583,742891.467760216,3398498.323191173,2.3999419019430603,52.31317207807108,36.571753223861435,88.88492530193251,9.427880212536246
316,742882.969390412,3398505.521045466,742891.3949757084,3398498.341808156,2.429396801829877,70.99048758810278,51.541448351046085,122.53193593914887,11.069414435242221
317,742881.6989251862,3398506.654310739,,,0.0,,,,
318,742880.4382631946,3398507.7932990445,,,0.0,,,,
319,742879.1777862731,3398508.9270744743,,,0.0,,,,
320,742877.9201118638,3398510.062282248,,,0.0,,,,
321,742876.6671027393,3398511.2034068336,,,0.0,,,,
322,742875.4167403493,3398512.32718354,,,0.0,,,,
323,742874.1725446403,3398513.454638161,,,0.0,,,,
324,742872.9302988276,3398514.5777979386,742880.3748885657,3398508.728368878,2.3892371032521327,55.42191636939791,34.21582033622025,89.63773670561815,9.467720776703237
325,742871.6922319584,3398515.700742374,742879.324686995,3398510.131201803,2.363882330046342,58.25436988612061,31.019782171521808,89.27415205764241,9.448499989820734
326,742870.4611763892,3398516.83048313,742878.1806509461,3398511.1181810205,2.36482693142677,59.59028743394494,32.63039539239448,92.22068282633941,9.603160043774102
327,742869.2297337208,3398517.9437888716,742877.4555592375,3398511.6079920647,2.3702403952417415,67.66420543184859,40.14232117910098,107.80652661094956,10.38299218004856
328,742868.003555957,3398519.0690686395,742876.3184296578,3398512.5452704066,2.3760315599284088,69.13712466100475,42.55994338356458,111.69706804456933,10.568683363814499
329,742866.7782037347,3398520.180549395,742874.7277152296,3398513.9822455845,2.378723464151751,63.19473300839283,38.41897012503728,101.6137031334301,10.08036225209343
330,742865.5567996879,3398521.287212267,742873.3638847197,3398515.5549087045,2.383988194874641,60.950576693129875,32.859304133499585,93.80988082662947,9.685550104492231
331,742864.3417183335,3398522.396575116,742872.2979864744,3398516.786086591,2.3650328611059313,63.302202728521294,31.47758149057197,94.77978421909327,9.735490959324716
332,742863.1406216144,3398523.488613923,742871.3002389751,3398517.760621662,2.358069454919822,66.57935547273159,32.80989534544711,99.38925081817871,9.969415771156237
333,742861.9401021039,3398524.592649917,742870.245098623,3398518.6335353535,2.374055986379441,68.97296718254024,35.511046382722014,104.48401356526226,10.221742198141287
334,742860.7537875632,3398525.6765258005,742869.3245194122,3398519.316841644,2.390942545818312,73.45744442849819,40.445582573230226,113.90302700172842,10.672536109178944
335,742859.5733702256,3398526.7513146307,742868.2782682277,3398520.073404631,2.407066153940024,75.77524922682173,44.59448196302705,120.36973118984878,10.971314013820258
336,742858.3914922164,3398527.8324758075,742866.2851029462,3398521.47160466,2.427972148029256,62.30909035418088,40.46068175337262,102.76977210755351,10.137542705584698
337,742857.2404422939,3398528.8798798644,742865.0711686603,3398522.7780468483,2.4213270389584443,61.32027542502041,37.23236615692908,98.5526415819495,9.927368310985017
338,742856.082852282,3398529.9411347783,742864.0084104339,3398523.526903612,2.429063378399223,62.81447201930835,41.142361454010135,103.95683347331848,10.19592239443389
339,742854.945846197,3398530.9735406996,,,0.0,,,,
340,742853.8189511108,3398531.9960766654,,,0.0,,,,
341,742852.6982401992,3398533.017564446,,,0.0,,,,
342,742851.6003339725,3398534.0097110444,,,0.0,,,,
343,742850.5041730348,3398535.008586545,,,0.0,,,,
344,742849.4238085144,3398535.983050489,,,0.0,,,,
345,742848.354980092,3398536.945817083,742856.5023335001,3398529.1183502893,2.401915703362141,66.37936755555434,61.26923640841717,127.64860396397151,11.298168168511722
346,742847.292100036,3398537.9090798073,742855.6052117806,3398529.8770046826,2.3881177049609636,69.10782687801095,64.51423081031454,133.6220576883255,11.559500754285434
347,742846.2487497719,3398538.8456908627,742854.7495488045,3398530.73107725,2.3717591389682537,72.2635841931066,65.84695408257384,138.11053827568043,11.752044004158614
